,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
1467,85779840,003026.XSHE,47.3751,3.5581,7.218999999999999,12.337,-613.3371,10096.7881,55.2597,5525.7256,30.2423,2022-08-16,42.0749
1468,85783883,003027.XSHE,15.8471,1.3727,1.4155,2.5294,8.5648,13241.9004,23.1733,6600.75,11.5513,2022-08-16,14.2658
1469,85782021,003028.XSHE,29.1536,21.9407,4.6174,4.3942,-20.866,11140.2275,58.0406,2794.3552,14.5586,2022-08-16,27.6261
1470,85782340,003029.XSHE,26.2135,2.5841,2.8043,4.5658,454.3986,18640.0,37.6901,11320.7842,22.8906,2022-08-16,25.8014
1471,85780195,003030.XSHE,53.8481,1.0270000000000001,2.7395,2.0089,21.6155,12478.0,27.5389,5525.5,12.1948,2022-08-16,49.4238
1472,85781457,003031.XSHE,175.7143,3.7645,19.8409,20.938000000000002,-70.524,20906.666,226.7119,6947.8516,75.3425,2022-08-16,186.3552
1473,85780619,003032.XSHE,69.02600000000001,3.7776,5.0504,9.0559,-41.8681,40244.75,61.7354,16466.0645,25.2589,2022-08-16,80.33800000000001
1474,85784444,003033.XSHE,35.8393,3.5919,3.3285,2.1738,-25.7267,8175.0,31.2857,2519.0,9.6402,2022-08-16,39.7219
1475,85779873,003035.XSHE,54.4575,3.0156,4.4431,9.7671,-261.8049,378787.875,266.2879,163606.0625,115.0151,2022-08-16,56.1878
1476,85780324,003036.XSHE,35.5442,2.6412,2.4361,1.9651,-36.0321,21600.0,27.9504,5962.0,7.7148,2022-08-16,38.4304
1477,85782490,003037.XSHE,111.3523,4.7583,3.3701,0.7297,-13.481,50383.6602,56.0266,9102.1582,10.1216,2022-08-16,71.5666
1478,85782901,003038.XSHE,67.7559,9.7612,5.454,3.0563,-48.4813,14525.3135,94.8358,4672.0288,30.5037,2022-08-16,78.3716
1479,85779918,003039.XSHE,46.3432,4.3397,5.5883,9.2407,-33.0746,61751.8711,123.5037,12251.873,24.5037,2022-08-16,45.1814
1480,85782407,003040.XSHE,118.7181,5.3785,7.3529,7.9256,-61.1496,46113.5977,102.5566,21656.4414,48.1639,2022-08-16,163.4505
1481,85781037,003041.XSHE,18.9213,3.1174,1.7148,2.076,-7.4646,12000.0,19.476,3818.1001,6.1968,2022-08-16,18.1093
1482,85784087,003042.XSHE,26.316999999999997,3.0610000000000004,1.6838,1.6333,-11.1389,14248.0,27.4274,8322.5996,16.021,2022-08-16,27.8183
1483,85781502,003043.XSHE,67.6474,8.6826,9.3475,14.112,-66.5393,8000.0,80.64,2859.9817,28.8286,2022-08-16,72.5951
1484,85781545,003816.XSHE,13.6017,0.5188,1.3823,1.7207,32.1283,5049861.0,1388.7118,975435.5625,268.2448,2022-08-16,14.2687
1485,85780692,300001.XSHE,105.5364,1.6345,3.1985,1.9512,55.3578,104071.0703,193.1559,99146.4062,184.0157,2022-08-16,103.1958
1486,85780794,300002.XSHE,23.0283,1.2546,1.9489,1.9582,18.2483,196109.2031,85.3075,167248.7031,72.7532,2022-08-16,22.1856
1487,85780735,300003.XSHE,20.9831,0.4906,2.8844,3.0866,196.09400000000002,180458.9688,322.8411,153811.7812,275.1693,2022-08-16,18.7772
1488,85783958,300004.XSHE,-5.0439,2.0821,1.9639,5.6501,-672.3673,47999.3594,33.1196,47674.2656,32.8952,2022-08-16,-4.82
1489,85782612,300005.XSHE,129.5086,0.5418,3.0818,5.2701,-48.7066,88370.2188,66.8963,88370.2188,66.8963,2022-08-16,122.8238
1490,85780887,300006.XSHE,-25.101,0.9909,2.0722,4.1496,-9.607000000000001,105591.1172,44.1371,81215.2734,33.948,2022-08-16,-43.9052
1491,85783058,300007.XSHE,27.2247,7.6251,3.0253,3.1143,124.3718,32438.7148,74.1549,28048.8555,64.1197,2022-08-16,28.1758
1492,85784362,300008.XSHE,388.1471,3.4334,4.5966,4.7999,-34.9474,172802.9062,77.4157,143117.0,64.1164,2022-08-16,298.0878
1493,85782657,300009.XSHE,61.2949,0.5878,5.7992,7.02,241.4202,163846.5625,155.6542,117189.7969,111.3303,2022-08-16,75.3301
1494,85780283,300010.XSHE,-5.455,6.5418,58.7877,3.0658,-57.4492,86832.4609,32.2148,74169.1797,27.5168,2022-08-16,-5.4387
1495,85784462,300011.XSHE,-152.4494,1.3966,2.4017,2.6115,1119.7494,55865.0391,34.8598,50051.3047,31.232,2022-08-16,174.9143
1496,85781673,300012.XSHE,45.8288,0.3171,7.7351,7.8446,128.4831,168045.8281,351.0477,152178.4062,317.9007,2022-08-16,47.0455
1497,85782173,300013.XSHE,-16.6145,3.6436,122.31200000000001,2.5859,1538.4753,44668.7109,22.647,44601.2109,22.6128,2022-08-16,-11.9556
1498,85781653,300014.XSHE,71.2629,1.3485,11.0076,9.582,69.8523,189878.8594,1981.1960000000001,183974.1719,1919.5865,2022-08-16,68.1809
1499,85780573,300015.XSHE,83.1394,0.9288,17.6577,13.0082,357.1602,704305.8125,2036.8523,578831.5625,1673.981,2022-08-16,87.669
1500,85781796,300016.XSHE,31.3844,0.4319,2.0651,4.4326,-17.1364,49195.5977,35.716,40916.4688,29.7054,2022-08-16,28.575
1501,85783524,300017.XSHE,74.693,0.835,1.4852,2.7402,23.7546,244702.9844,130.6714,227785.1875,121.6373,2022-08-16,79.0794
1502,85782063,300018.XSHE,44.7196,4.6507,2.7927,7.6667,-25.8105,48083.1523,32.3119,40509.1602,27.2222,2022-08-16,36.0585
1503,85781229,300019.XSHE,32.5835,3.1747,4.577,3.2061,-15.4666,39109.0195,91.9062,32284.5664,75.8687,2022-08-16,34.335
1504,85780757,300020.XSHE,55.6178,1.8414,1.4595,2.5367,-35.141999999999996,65578.9062,50.7581,62717.2461,48.5431,2022-08-16,51.2846
1505,85779866,300021.XSHE,35.0688,6.5324,2.6732,1.3164,10.8311,86229.8359,47.6851,64239.5234,35.5245,2022-08-16,35.2438
1506,85783559,300022.XSHE,105.5296,1.4628,23.3164,0.7309,211.15900000000002,38024.0391,18.2515,34811.0234,16.7093,2022-08-16,119.0455
1507,85784074,300024.XSHE,-32.8788,6.4559,4.7719,5.9232,81.4395,155021.1875,196.1018,150713.9375,190.6531,2022-08-16,-34.8686
1508,85783889,300025.XSHE,-139.3455,1.6863,4.5029,4.0801,-89.5414,50365.0547,28.5066,42853.0547,24.2548,2022-08-16,-115.5036
1509,85781769,300026.XSHE,25.1032,1.3647,2.3303,2.3680000000000003,423.2404,300415.4688,183.8543,268201.5,164.1393,2022-08-16,26.7496
1510,85780838,300027.XSHE,-12.1822,0.9188,3.4007,6.579,-21.5025,277450.5938,74.6342,224456.7969,60.3789,2022-08-16,-30.3091
1511,85779897,300029.XSHE,56.9603,9.5251,42.8996,6.7839,-11907.6904,20050.6504,20.1509,20050.6504,20.1509,2022-08-16,-438.9714
1512,85780962,300030.XSHE,-42.1375,0.5515,2.3171,2.9398,41.4491,30918.7324,22.0141,25483.5332,18.1443,2022-08-16,118.5562
1513,85782719,300031.XSHE,23.2136,4.0722,2.1038,3.0102,-225.9495,41196.8828,80.9519,33972.5156,66.756,2022-08-16,20.1042
1514,85780823,300032.XSHE,-54.1327,6.4641,4.5868,2.5445,-482.6635,80316.9609,52.9289,80316.8125,52.9288,2022-08-16,-52.1
1515,85779730,300033.XSHE,25.1958,1.1516,8.3119,13.3642,57.1929,53760.0,467.0131,27200.3086,236.2891,2022-08-16,24.4355
1516,85781628,300034.XSHE,81.4482,0.7401,8.9116,11.6233,-247.7916,48595.7109,252.7949,45316.9297,235.7387,2022-08-16,82.9925
1517,85781354,300035.XSHE,53.1437,4.6930000000000005,4.8865,8.3301,7.0971,72331.0781,226.9026,53325.5742,167.2823,2022-08-16,62.0877
1518,85779782,300036.XSHE,48.4658,2.1655,2.8691,5.2103,67.4027,48955.0078,88.4617,42951.8047,77.6139,2022-08-16,30.7592
1519,85784275,300037.XSHE,22.5808,3.1299,5.395,4.4049,48.5756,74245.0156,375.457,53535.5547,270.7293,2022-08-16,28.7345
1520,85782928,300039.XSHE,43.5896,1.5418,1.3935,5.5776,-178.2697,104600.0,61.5048,91655.8359,53.8936,2022-08-16,43.8964
1521,85780305,300040.XSHE,24.5759,3.8328,1.7755,3.4579,9.1072,58765.4844,47.0712,46215.8438,37.0189,2022-08-16,25.8265
1522,85784004,300041.XSHE,41.9951,5.7497,4.659,3.1769,32.0694,43088.8398,109.4457,34437.5195,87.4713,2022-08-16,48.1356
1523,85784262,300042.XSHE,50.5659,1.7396,2.3802,1.4496,13.3405,20040.0,26.573,17437.3809,23.122,2022-08-16,38.5953
1524,85784050,300043.XSHE,-6.3946,1.5882,1.8103,2.5359,-67.9561,124419.8438,37.9481,93774.8281,28.6013,2022-08-16,-5.7271
1525,85781385,300044.XSHE,-11.9275,17.7538,3.9821,5.1969,-234.6092,77016.125,41.3577,66919.9141,35.936,2022-08-16,-11.8499
1526,85780370,300045.XSHE,-22.9239,1.5501,2.9903,8.2908,-2718.8396,66267.5234,54.8032,44300.1289,36.6362,2022-08-16,-24.0403
1527,85780194,300046.XSHE,150.8261,6.5264,4.5997,13.9749,-94.2186,23717.1367,48.3592,23653.1367,48.2287,2022-08-16,109.6885
1528,85781054,300047.XSHE,161.3012,3.322,1.3647,0.8565,-36.2673,63774.4688,45.4074,53506.1016,38.0963,2022-08-16,113.2467
1529,85782451,300048.XSHE,313.7073,3.736,4.0727,6.2121,133.5759,110710.1328,74.9508,110556.1172,74.8465,2022-08-16,149.1292
1530,85780437,300049.XSHE,54.8242,5.7663,3.2859,5.3921,-227.0429,26305.3105,50.1905,23044.4277,43.9688,2022-08-16,52.5727
1531,85784063,300050.XSHE,-1.7554,1.1934,2.375,6.2867,32.8847,56003.6719,24.1936,50234.6094,21.7014,2022-08-16,-1.7363
1532,85779923,300051.XSHE,-60.6308,1.4681,10.3932,12.5152,-97.7521,36569.8672,22.0151,36564.6953,22.0119,2022-08-16,-89.3508
1533,85783384,300052.XSHE,-125.9154,7.6134,9.6008,18.0292,398.384,26201.3711,62.1759,26121.3262,61.9859,2022-08-16,-134.5037
1534,85781118,300053.XSHE,191.877,4.254,2.0818,9.2325,166.0016,70215.8203,64.107,63258.8203,57.7553,2022-08-16,150.3572
1535,85780212,300054.XSHE,92.4947,1.4242,5.6062,9.5105,-305.7259,94579.3281,228.7874,73498.9766,177.794,2022-08-16,107.1498
1536,85783711,300055.XSHE,69.8439,0.9701,1.6116,3.4896,-11.2419,80309.5781,82.3173,62197.7188,63.7527,2022-08-16,38.8226
1537,85784186,300056.XSHE,-8.7352,8.2685,7.4401,3.3052,-124.7243,38549.043,37.9708,38549.043,37.9708,2022-08-16,-8.8528
1538,85783768,300057.XSHE,2976.1812,7.7208,2.5189,1.6821,-45.2249,68434.7578,90.2654,50813.2773,67.0227,2022-08-16,-205.4113
1539,85780468,300058.XSHE,80.8877,3.0373,1.6557,0.4129,92.3573,249103.7812,154.6934,231995.0,144.0689,2022-08-16,29.6456
1540,85783920,300059.XSHE,32.6302,0.8638,4.9483,22.2049,12.1698,1321416.25,3024.7217,1108867.125,2538.1968,2022-08-16,35.3648
1541,85783868,300061.XSHE,-14.7331,2.5728,4.1949,4.7839,-27.6391,65899.3672,50.0835,56704.3438,43.0953,2022-08-16,-13.6852
1542,85779999,300062.XSHE,161.9887,14.3711,3.9331,4.2692,31.9232,55757.7344,47.7286,37881.3203,32.4264,2022-08-16,210.9074
1543,85783410,300063.XSHE,26.0651,1.2005,2.0985,0.2846,-44.0232,74987.1953,29.8449,61522.3242,24.4859,2022-08-16,23.9471
1544,85781570,300065.XSHE,163.4208,4.0542,4.6046,9.1466,-30.0954,65960.2344,82.6482,58079.1914,72.7732,2022-08-16,168.9793
1545,85781122,300066.XSHE,35.4977,2.4267,3.2861,7.2558,133.8568,104003.3281,67.3942,100342.8125,65.0221,2022-08-16,35.6015
1546,85781526,300067.XSHE,45.9808,1.1722,1.6901,4.0144,31.4305,105027.625,39.1753,77320.0234,28.8404,2022-08-16,37.7111
1547,85780943,300068.XSHE,-23.9451,8.7974,4.2282,1.9542,199.3184,86487.0859,220.5421,83419.6797,212.7202,2022-08-16,-16.0954
1548,85780771,300069.XSHE,-60.5302,1.2863,8.4344,11.6822,473.5096,11700.0,22.4289,11700.0,22.4289,2022-08-16,-55.9168
1549,85783603,300070.XSHE,32.9168,0.5308,0.7878,2.0669999999999997,-27.748,362420.9375,198.9691,272685.125,149.7041,2022-08-16,34.0812
1550,85780041,300071.XSHE,11.1713,1.3006,62.957,2.9318,1090.9446,92234.7734,31.0831,88956.2109,29.9782,2022-08-16,13.5424
1551,85782879,300072.XSHE,-107.9303,0.4755,1.5031,1.7881,-9.5946,234972.0312,114.9013,232959.6406,113.9173,2022-08-16,138.5827
1552,85782055,300073.XSHE,35.0681,2.281,4.8437,4.3002,16.6065,50650.0781,465.9807,48618.9141,447.29400000000004,2022-08-16,42.711999999999996
1553,85782455,300074.XSHE,152.336,1.6384,1.8782,4.6873,-47.5575,53389.2891,21.5159,53057.9609,21.3824,2022-08-16,236.6542
1554,85781912,300075.XSHE,37.9887,3.3876,2.3485,5.4968,-73.993,49617.8477,82.8618,39731.4297,66.3515,2022-08-16,40.085
1555,85781005,300076.XSHE,-391.9917,1.4156,2.069,17.6771,-467.6554,42400.0,21.1576,39218.8945,19.5702,2022-08-16,-267.0161
1556,85781805,300077.XSHE,52.9759,5.5846,6.314,7.9856,33.0272,59565.6016,109.7198,55646.4492,102.5008,2022-08-16,50.1059
1557,85783248,300078.XSHE,-6.2501,0.8011,2.2727,4.4648,-12.4312,86612.9844,45.4718,77546.0703,40.7117,2022-08-16,-6.2545
1558,85782991,300079.XSHE,83.7173,2.0796,2.0202,8.0451,121.3984,142900.8906,80.3103,126685.2344,71.1971,2022-08-16,76.6428
1559,85781016,300080.XSHE,-96.7205,6.7654,2.8623,1.8421,-44.5353,216188.0,145.7107,117476.0234,79.1788,2022-08-16,-78.6491
1560,85779998,300081.XSHE,-10.1677,2.798,2.3983,11.4645,17.6165,60711.582,51.2406,49425.5625,41.7152,2022-08-16,-9.9812
1561,85783413,300082.XSHE,18.7483,0.7489,2.2627,1.1258,37.7228,68009.8203,75.1509,67767.5312,74.8831,2022-08-16,21.3353
1562,85783518,300083.XSHE,33.001,2.5642,5.2139,3.2553,-28.8694,154317.6406,176.2307,132028.9531,150.7771,2022-08-16,35.2347
1563,85781974,300084.XSHE,-7.2024,4.2519,1.9925,3.3589,48.687,38476.5742,19.7,32975.2188,16.8833,2022-08-16,-7.51
1564,85781191,300085.XSHE,-25.7644,1.0488,8.5991,6.7588,506.37300000000005,70664.0547,76.1758,52247.4219,56.3227,2022-08-16,-26.9198
1565,85783681,300086.XSHE,-551.8078,2.7919,2.0344,3.8995,-47.4015,45000.0,29.655,43566.3125,28.7102,2022-08-16,269.8975
1566,85783063,300087.XSHE,54.4773,2.0637,7.7047,3.9125,30.9216,67666.5547,104.3418,63917.5312,98.5608,2022-08-16,61.7242
1567,85781481,300088.XSHE,21.9313,3.2441,2.4251,2.6082,57.8849,245491.2812,187.3098,244268.5625,186.3769,2022-08-16,20.7146
1568,85782252,300089.XSHE,-5.2096,4.0269,-6.7824,28.564,329.26199999999994,48105.6875,20.8298,40562.6914,17.5636,2022-08-16,-5.1993
1569,85781126,300091.XSHE,-408.9679,4.7204,2.1266,4.3018,-375.8802,148916.4219,69.6929,107116.2266,50.1304,2022-08-16,350.8677
1570,85781694,300092.XSHE,26.4366,4.2273,3.3655,2.6165,137.5694,23159.9004,26.3791,16748.1992,19.0762,2022-08-16,28.223000000000003
1571,85782945,300093.XSHE,-53.9703,8.0223,44.9414,40.5391,-219.4694,21600.0,125.9712,21532.9727,125.5803,2022-08-16,-62.4755
1572,85783870,300094.XSHE,-533.876,3.8469,2.2259,1.0645,-663.1238,91229.2344,47.348,88386.5938,45.8726,2022-08-16,-342.1617
1573,85780804,300095.XSHE,33.7269,6.7415,2.4148,3.5655,11.9234,42009.0156,51.5031,33319.5273,40.8497,2022-08-16,34.967
1574,85780789,300096.XSHE,-23.3766,1.3226,5.4024,3.2729,-12.9729,43000.0,28.509,37651.7461,24.9631,2022-08-16,-26.0909
1575,85783209,300097.XSHE,-3.2863,11.0099,3.1066,4.2536,-241.95,28854.9668,22.4203,27001.8945,20.9805,2022-08-16,-3.4267
1576,85781873,300098.XSHE,377.7892,1.7309,2.1639,2.6472,-47.2186,173778.2344,71.0753,145804.4844,59.63399999999999,2022-08-16,164.1739
1577,85780587,300099.XSHE,27.6051,3.0829,2.6274,7.2728,155.7558,66733.5234,50.7842,50880.0508,38.7197,2022-08-16,26.7223
1578,85782579,300100.XSHE,40.4392,3.8403,2.0494,1.1316,31.499000000000002,40214.9805,42.0649,38151.0273,39.906,2022-08-16,32.6414
1579,85784293,300101.XSHE,78.6756,2.557,11.2382,17.3138,-218.6845,56006.6016,142.7608,55781.0664,142.1859,2022-08-16,94.2449
1580,85780635,300102.XSHE,51.1729,2.1178,1.7155,3.7839,5.2296,90304.6406,69.8055,71342.8516,55.148,2022-08-16,37.3614
1581,85781511,300103.XSHE,214.2951,2.7434,2.6166,3.4162,-72.8477,31760.0996,27.9489,24377.9043,21.4526,2022-08-16,103.8637
1582,85782510,300105.XSHE,675.7589,4.1903,2.0665,6.7312,-47.1778,51912.5625,37.3251,51321.3516,36.9001,2022-08-16,627.5902
1583,85780601,300106.XSHE,126.7987,2.9158,3.0945,1.5576,222.0315,21133.2305,18.407,21133.2305,18.407,2022-08-16,127.7477
1584,85779784,300107.XSHE,160.8132,1.3506,2.3831,5.2561,51.4813,55173.1055,33.3246,33749.1406,20.3845,2022-08-16,244.2559
1585,85784272,300108.XSHE,-3.322,6.0709,-3.2758,2.4446,780.8783,66601.4688,15.5847,44431.6094,10.397,2022-08-16,-3.4532
1586,85782707,300109.XSHE,30.5382,2.9519,2.5362,6.4504,14.4289,34522.8984,80.4038,28731.2578,66.9151,2022-08-16,27.4304
1587,85781328,300110.XSHE,45.1642,5.3433,2.4838,3.6801,-390.3306,118221.2969,58.9924,118037.1641,58.9005,2022-08-16,45.2379
1588,85782391,300111.XSHE,86.7023,2.1393,12.6019,11.4744,34.5318,111980.0,35.2737,111723.9609,35.193000000000005,2022-08-16,66.035
1589,85784259,300112.XSHE,38.4316,25.8231,3.4618,3.6598,-384.899,28578.167999999998,36.4372,22892.0957,29.1874,2022-08-16,39.3739
1590,85782542,300113.XSHE,161.2674,1.6735,3.9363,7.9921,51.2704,69428.7266,93.1733,48384.7422,64.9323,2022-08-16,152.3097
1591,85780454,300114.XSHE,24.6434,1.2379,3.386,3.7166,-21.8781,59076.0508,71.9546,59076.0508,71.9546,2022-08-16,23.4374
1592,85781035,300115.XSHE,-18.1553,5.8647,3.1389,1.3728,-28.6753,120102.7734,170.3057,119635.1875,169.6427,2022-08-16,-28.1685
1593,85782916,300116.XSHE,-67.3259,2.2559,19.2993,53.8934,-373.5353,442559.125,90.2821,399980.25,81.596,2022-08-16,-67.7168
1594,85783177,300117.XSHE,-2.8419,10.5244,19.8672,2.4661,-38.741,71676.0,35.5513,71676.0,35.5513,2022-08-16,-2.6377
1595,85781738,300118.XSHE,280.715,6.6014,3.6915,1.5768,87.4876,90135.9922,321.5151,70208.5469,250.4339,2022-08-16,-759.7475
1596,85780917,300119.XSHE,22.7566,0.6882,2.1315,4.5641,37.5123,46813.2773,83.8894,31712.0762,56.828,2022-08-16,20.3228
1597,85780688,300120.XSHE,66.8963,4.949,1.5243,1.2268,80.6936,46440.1172,38.5917,38454.1016,31.9554,2022-08-16,89.1047
1598,85780876,300121.XSHE,16.5025,3.7609,2.5253,1.7227,436.8518,37513.1719,50.9804,36008.0039,48.9349,2022-08-16,17.9556
1599,85782405,300122.XSHE,13.6498,0.5684,8.2054,4.2957,226.9924,160000.0,1527.84,92190.9062,880.3309,2022-08-16,14.9663
1600,85783310,300123.XSHE,-5.7001,5.2175,1.9064,4.8404,-51.1025,100763.0859,72.6502,98767.6719,71.2115,2022-08-16,-6.0573
1601,85781464,300124.XSHE,46.9131,0.6544,10.7852,8.8549,953.6391,263851.7188,1709.7592,228892.8125,1483.2253,2022-08-16,47.8468
1602,85782321,300125.XSHE,-89.2664,10.5497,14.4232,8.6765,-104.0486,26550.0,91.9426,26377.8984,91.3467,2022-08-16,-126.4743
1603,85783376,300126.XSHE,885.567,1.1433,1.8132,3.4117,21.1918,30395.7598,20.0916,21066.252,13.9248,2022-08-16,196.4594
1604,85780349,300127.XSHE,32.975,2.1441,4.8268,6.8438,-289.0228,32314.6367,61.0747,22766.6133,43.0289,2022-08-16,31.5228
1605,85783791,300128.XSHE,-13.0056,1.868,4.6182,4.4009,-91.7436,109411.5391,42.2329,109384.1016,42.2223,2022-08-16,-12.2179
1606,85781648,300129.XSHE,35.6474,5.9126,2.2774,2.1498,-65.9621,93489.9219,87.2261,57737.8164,53.8694,2022-08-16,33.7387
1607,85782660,300130.XSHE,24.0116,3.2928,2.5668,1.7590000000000001,23.0869,50269.8477,72.5394,36879.8555,53.2176,2022-08-16,36.1489
1608,85783194,300131.XSHE,291.2544,9.0815,4.6556,1.3919,198.5806,113714.7109,83.3529,95225.3828,69.8002,2022-08-16,289.1961
1609,85782551,300132.XSHE,-3.0297,1.0388,1.5527,0.9145,8.5424,51658.0898,32.2346,49202.4062,30.7023,2022-08-16,-3.5358
1610,85781762,300133.XSHE,23.3341,0.8454,1.3337,2.8333,23.9361,190107.375,88.0197,161850.3906,74.9367,2022-08-16,21.9833
1611,85780806,300134.XSHE,-20.71,0.7181,1.4947,2.8434,82.9938,76749.7969,66.2351,71241.7969,61.4817,2022-08-16,-22.8756
1612,85784331,300135.XSHE,-30.8792,1.5098,2.1728,1.1293,-18.2036,92160.0,24.8832,70976.9297,19.1638,2022-08-16,-33.8456
1613,85782794,300136.XSHE,33.3945,2.2078,2.8241,2.099,28.9777,96756.8672,172.5175,82356.4219,146.8415,2022-08-16,34.1553
1614,85783613,300137.XSHE,51.1653,1.3875,1.6524,3.0816,59.9673,54537.4023,33.7041,47049.1094,29.0763,2022-08-16,47.3279
1615,85780314,300138.XSHE,21.0229,0.9239,2.8368,1.4683,-139.3273,53277.3984,79.9694,42568.043,63.8946,2022-08-16,22.75
1616,85783342,300139.XSHE,94.0635,3.6138,2.6273,12.8266,10.3505,27400.0,26.2492,23258.7031,22.2818,2022-08-16,33.3782
1617,85784156,300140.XSHE,-16.5722,3.9887,2.2949,3.0369,-8.0724,42724.4062,33.7096,42339.543,33.4059,2022-08-16,-14.2772
1618,85780763,300141.XSHE,541.2978,2.9338,4.0046,8.8465,49.2723,25388.4609,26.7848,18475.8438,19.492,2022-08-16,297.7095
1619,85779834,300142.XSHE,128.6276,0.9145,7.6053,15.2688,45.28,160197.7031,681.1606,155472.25,661.068,2022-08-16,159.2436
1620,85782458,300143.XSHE,-22.538,4.74,4.4899,7.2403,21.9204,64216.6992,80.7846,54584.6406,68.6675,2022-08-16,-22.1887
1621,85780639,300144.XSHE,227.0863,1.0285,4.3688,33.9685,98.7731,261469.4062,327.3597,228768.6875,286.4184,2022-08-16,103.8806
1622,85782998,300145.XSHE,-7.2170000000000005,1.2676,2.6732,1.0637,-22.0714,192343.8281,55.9721,176761.5312,51.4376,2022-08-16,-7.1833
1623,85782304,300146.XSHE,20.6491,0.5642,2.8486,3.9643,-44.8354,170030.875,295.5137,101572.1719,176.5324,2022-08-16,16.8482
1624,85782357,300147.XSHE,-4.8165,0.8163,1.2786,1.3233,54.0848,66127.9062,36.9655,65659.75,36.7038,2022-08-16,-5.3692
1625,85781592,300148.XSHE,-3.9813,1.9788,1.9024,5.9787,53.9308,83533.9375,28.1509,77548.0703,26.1337,2022-08-16,-4.1506
1626,85782338,300149.XSHE,-14.2683,0.3903,2.8595,3.3353,-24.3095,49977.6875,56.2749,49890.9297,56.1772,2022-08-16,-13.9902
1627,85783608,300150.XSHE,104.36200000000001,0.7121,1.2998,2.697,921.3430000000001,58510.6055,24.633000000000003,51168.6172,21.541999999999998,2022-08-16,86.1638
1628,85784411,300151.XSHE,89.3418,2.379,10.2456,9.1315,41.4665,50250.7812,104.7729,31802.7598,66.3088,2022-08-16,93.6801
1629,85781630,300152.XSHE,-10.4776,1.7519,5.4997,12.852,-284.5559,71280.0,26.73,71232.2578,26.7121,2022-08-16,-10.0291
1630,85780392,300153.XSHE,295.9165,4.6337,4.0001,3.0714,34.1772,32000.0,30.56,31734.7383,30.3067,2022-08-16,362.0304
1631,85783350,300154.XSHE,30.35,0.903,1.9469999999999998,2.6437,-26.0747,45529.6016,30.0951,31783.5254,21.0089,2022-08-16,25.7505
1632,85782578,300155.XSHE,117.70700000000001,0.8961,2.2781,4.4052,24.7915,56122.7734,31.8216,33025.4844,18.7254,2022-08-16,115.0477
1633,85784012,300157.XSHE,-3.8855,2.3814,24.5554,6.9681,-2213.1299,71211.3281,27.7012,70831.3594,27.5534,2022-08-16,-3.8525
1634,85782116,300158.XSHE,2.4459,0.8428,1.1639,1.3191,22.6699,102749.4688,61.8552,101502.7422,61.1047,2022-08-16,2.3632
1635,85782681,300159.XSHE,-11.8436,2.1302,17.5065,2.4729,-46.2131,149036.0156,34.5764,142046.8594,32.9549,2022-08-16,-11.3815
1636,85781806,300160.XSHE,27.2242,3.8406,4.5148,3.5812,-57.2941,61817.2422,56.6246,60060.8281,55.0157,2022-08-16,41.3305
1637,85780946,300161.XSHE,294.2955,2.2324,2.9379,2.8258,11.1588,19869.6914,46.6342,16800.5,39.4308,2022-08-16,149.3301
1638,85781129,300162.XSHE,56.193000000000005,3.4579,4.4883,2.1179,375.089,34951.0039,28.9744,26420.4492,21.9026,2022-08-16,61.06100000000001
1639,85782131,300163.XSHE,-297.1357,3.478,2.9617,5.8588,341.0999,47400.0,17.5854,47362.4688,17.5715,2022-08-16,-504.6478
1640,85780018,300164.XSHE,254.9206,5.3341,2.4183,3.6414,23.2973,54426.1406,25.5803,45360.2773,21.3193,2022-08-16,175.3873
1641,85780246,300165.XSHE,-33.9034,2.8545,1.6787,2.8809,-17.5029,49699.0859,27.2351,35119.3203,19.2454,2022-08-16,-36.5891
1642,85779964,300166.XSHE,37.9604,3.1704,1.5316,4.2098,75.793,115238.1406,105.7886,91960.9766,84.4202,2022-08-16,35.0336
1643,85781061,300167.XSHE,-10.2921,2.5311,7.997999999999999,5.3117,-292.474,33283.0,19.7035,30024.0,17.7742,2022-08-16,-11.4809
1644,85782803,300168.XSHE,145.6385,0.4819,7.2817,3.2632,-136.804,118758.4766,114.1269,118574.0938,113.9497,2022-08-16,164.8243
1645,85780451,300169.XSHE,-9.8998,1.3617,4.0337,2.4755,101.2323,32598.4336,17.5706,30001.25,16.1707,2022-08-16,-10.7078
1646,85780575,300170.XSHE,15.1733,1.7933,2.258,2.7875,-17.6115,88873.1016,79.9858,82011.6719,73.8105,2022-08-16,40.5882
